,concentration,reference_energy,hull_energy,file_location
350,0.375,-3.4681809259274767,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0649_finished_approved/run_final_approved/OUTCAR
351,0.375,-15.677135925926677,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0650_finished_approved/run_final_approved/OUTCAR
352,0.375,-23.990857222224175,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0652_finished_approved/run_final_approved/OUTCAR
353,0.375,-16.24858000000194,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0654_finished_approved/run_final_approved/OUTCAR
354,0.375,-18.088769814816622,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0655_finished_approved/run_final_approved/OUTCAR
355,0.375,-24.019826111112007,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0657_finished_approved/run_final_approved/OUTCAR
356,0.25,-1.4428465384613587,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0658_finished_approved/run_final_approved/OUTCAR
357,0.125,-3.000210000000152,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0664_finished_approved/run_final_approved/OUTCAR
358,0.875,-5.446560483871477,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0665_finished_approved/run_final_approved/OUTCAR
359,0.75,-12.023419000001448,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0666_finished_approved/run_final_approved/OUTCAR
360,0.75,-15.27689100000155,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0667_finished_approved/run_final_approved/OUTCAR
361,0.625,-17.191120517241703,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0668_finished_approved/run_final_approved/OUTCAR
362,0.625,-18.134498793102694,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0670_finished_approved/run_final_approved/OUTCAR
363,0.5,-20.406697142858224,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0673_finished_approved/run_final_approved/OUTCAR
364,0.375,-17.457257592593788,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0678_finished_approved/run_final_approved/OUTCAR
365,0.375,-17.506169074075025,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0681_finished_approved/run_final_approved/OUTCAR
366,0.25,-14.874300769229457,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0684_finished_approved/run_final_approved/OUTCAR
367,0.875,-6.620290806451857,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0686_finished_approved/run_final_approved/OUTCAR
368,0.75,-11.89835100000162,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0687_finished_approved/run_final_approved/OUTCAR
369,0.75,-9.979684666667765,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0688_finished_approved/run_final_approved/OUTCAR
370,0.75,-9.60597033333433,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0689_finished_approved/run_final_approved/OUTCAR
371,0.625,-11.063242586206554,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0690_finished_approved/run_final_approved/OUTCAR
372,0.625,-9.375976034482589,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0691_finished_approved/run_final_approved/OUTCAR
373,0.625,-20.589357758621357,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0692_finished_approved/run_final_approved/OUTCAR
374,0.625,-20.710362931033654,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0693_finished_approved/run_final_approved/OUTCAR
375,0.625,-21.851423275862693,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0694_finished_approved/run_final_approved/OUTCAR
376,0.5,-2.3031860714297636,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0695_finished_approved/run_final_approved/OUTCAR
377,0.5,-25.502100000001146,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0696_finished_approved/run_final_approved/OUTCAR
378,0.5,-14.790261071429509,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0697_finished_approved/run_final_approved/OUTCAR
379,0.5,-15.303383928572398,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0698_finished_approved/run_final_approved/OUTCAR
380,0.5,-19.477886071430003,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0699_finished_approved/run_final_approved/OUTCAR
381,0.5,-17.721909642856662,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0700_finished_approved/run_final_approved/OUTCAR
382,0.375,-6.8958964814827235,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0701_finished_approved/run_final_approved/OUTCAR
383,0.375,-3.2138183333348413,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0702_finished_approved/run_final_approved/OUTCAR
384,0.375,-18.894172407407776,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0703_finished_approved/run_final_approved/OUTCAR
385,0.375,-21.055282037036914,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0704_finished_approved/run_final_approved/OUTCAR
386,0.375,-25.86493796296294,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0705_finished_approved/run_final_approved/OUTCAR
387,0.25,-3.5215688461523067,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0706_finished_approved/run_final_approved/OUTCAR
388,0.25,-7.381830384614519,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0707_finished_approved/run_final_approved/OUTCAR
389,0.25,-9.351600769229243,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0708_finished_approved/run_final_approved/OUTCAR
390,0.125,-3.104568599999311,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0709_finished_approved/run_final_approved/OUTCAR
391,0.875,-3.262885322582389,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0710_finished_approved/run_final_approved/OUTCAR
392,0.75,-11.552706666668183,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0711_finished_approved/run_final_approved/OUTCAR
393,0.75,-12.163218000000123,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0712_finished_approved/run_final_approved/OUTCAR
394,0.625,-15.419699827586344,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0713_finished_approved/run_final_approved/OUTCAR
395,0.625,-18.876722931033665,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0714_finished_approved/run_final_approved/OUTCAR
396,0.625,-18.338307413793878,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0715_finished_approved/run_final_approved/OUTCAR
397,0.625,-16.85260051724154,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0716_finished_approved/run_final_approved/OUTCAR
398,0.625,-20.72213913793015,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0717_finished_approved/run_final_approved/OUTCAR
399,0.5,-14.481529642858552,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0718_finished_approved/run_final_approved/OUTCAR
400,0.5,-26.25612142857189,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0719_finished_approved/run_final_approved/OUTCAR
401,0.5,-20.33113428571401,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0720_finished_approved/run_final_approved/OUTCAR
402,0.5,-26.227666785715087,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0721_finished_approved/run_final_approved/OUTCAR
403,0.5,-8.410981428572281,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0722_finished_approved/run_final_approved/OUTCAR
404,0.375,-16.663795370371197,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0723_finished_approved/run_final_approved/OUTCAR
405,0.375,-10.388897592592786,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0724_finished_approved/run_final_approved/OUTCAR
406,0.375,-18.42376240740809,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0725_finished_approved/run_final_approved/OUTCAR
407,0.375,-10.27468500000147,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0726_finished_approved/run_final_approved/OUTCAR
408,0.375,-25.552055000000944,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0727_finished_approved/run_final_approved/OUTCAR
409,0.25,-4.243994999998135,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0728_finished_approved/run_final_approved/OUTCAR
410,0.25,-13.17387846153705,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0729_finished_approved/run_final_approved/OUTCAR
411,0.125,-0.3548893999993652,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0730_finished_approved/run_final_approved/OUTCAR
412,0.875,-8.149454354839834,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0731_finished_approved/run_final_approved/OUTCAR
413,0.75,-12.371325666668536,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0732_finished_approved/run_final_approved/OUTCAR
414,0.75,-11.890644333333947,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0733_finished_approved/run_final_approved/OUTCAR
415,0.625,-11.620590172413884,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0734_finished_approved/run_final_approved/OUTCAR
416,0.625,-15.22270017241371,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0735_finished_approved/run_final_approved/OUTCAR
417,0.625,-13.895761206896395,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0736_finished_approved/run_final_approved/OUTCAR
418,0.625,-21.43534500000093,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0737_finished_approved/run_final_approved/OUTCAR
419,0.625,-22.671351896552153,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0738_finished_approved/run_final_approved/OUTCAR
420,0.5,-10.110051785714193,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0739_finished_approved/run_final_approved/OUTCAR
421,0.5,-20.27451035714429,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0740_finished_approved/run_final_approved/OUTCAR
422,0.5,-21.80036392857281,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0741_finished_approved/run_final_approved/OUTCAR
423,0.5,-19.65855250000053,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0742_finished_approved/run_final_approved/OUTCAR
424,0.5,-14.660038928572103,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0743_finished_approved/run_final_approved/OUTCAR
425,0.375,-13.358594629630083,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0744_finished_approved/run_final_approved/OUTCAR
426,0.375,-9.301056111112345,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0745_finished_approved/run_final_approved/OUTCAR
427,0.375,-20.03819314814829,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0746_finished_approved/run_final_approved/OUTCAR
428,0.375,-9.506763148148476,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0747_finished_approved/run_final_approved/OUTCAR
429,0.375,-22.446627222224066,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0748_finished_approved/run_final_approved/OUTCAR
430,0.25,-8.771731538460541,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0749_finished_approved/run_final_approved/OUTCAR
431,0.25,-9.68526730769143,-24.344055641024216,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0750_finished_approved/run_final_approved/OUTCAR
432,0.125,-3.253836599999431,-12.172027820512108,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0751_finished_approved/run_final_approved/OUTCAR
433,0.875,-3.1151482258073133,-10.748132722222357,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0752_finished_approved/run_final_approved/OUTCAR
434,0.75,-6.7722700000004465,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0753_finished_approved/run_final_approved/OUTCAR
435,0.75,-13.255488666667265,-21.496265444444713,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0755_finished_approved/run_final_approved/OUTCAR
436,0.625,-15.007023620689818,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0756_finished_approved/run_final_approved/OUTCAR
437,0.625,-15.98616913793096,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0758_finished_approved/run_final_approved/OUTCAR
438,0.625,-25.357082931033744,-27.32978922222277,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0760_finished_approved/run_final_approved/OUTCAR
439,0.5,-2.393169642857629,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0761_finished_approved/run_final_approved/OUTCAR
440,0.5,-27.65957607142866,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0762_finished_approved/run_final_approved/OUTCAR
441,0.5,-14.427989285715219,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0763_finished_approved/run_final_approved/OUTCAR
442,0.5,-13.034445000000362,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0764_finished_approved/run_final_approved/OUTCAR
443,0.5,-29.22992428571547,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0765_finished_approved/run_final_approved/OUTCAR
444,0.5,-17.826473571428128,-33.16331300000083,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0766_finished_approved/run_final_approved/OUTCAR
445,0.375,-13.152707962962882,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0767_finished_approved/run_final_approved/OUTCAR
446,0.375,-1.9214968518518296,-32.440396307797684,/nfshome/sadowski/work/LiNiO2_data_base_Sabrina/DFT_database/CE_database_Marcel/02_enumerate_P21c_0-4fu/0768_finished_approved/run_final_approved/OUTCAR
